"","result_1a_slope","result_1a_se","result_1b_p","result_1c_AIC","result_1d_slope","result_1d_se","result_1e_p","result_1f_AIC","result_2a_slope","result_2a_se","result_2b_p","result_2c_AIC","result_2d_slope","result_2d_se","result_2e_p","result_2f_AIC","result_3a_slope","result_3a_se","result_3b_p","result_3c_AIC","result_3d_slope","result_3d_se","result_3e_p","result_3f_AIC"
"901",-0.178677559458656,0.0201448987305282,2.52280535217238e-12,-151.870337691246,-0.0960941884870194,0.0208596284665126,2.3442724349104e-05,-171.468787530681,0.635153487939034,0.0412094954723525,5.47359921840641e-22,-61.4973238518923,0.774683413382471,0.0481935328099414,7.74734218349613e-23,-71.1478621847759,3.50407727733486e-12,0.0412094954729725,0.999999999932452,-61.4973238518922,6.32912583844474e-12,0.0481935328103246,0.999999999895675,-71.1478621847759
"902",-0.0967088443300518,0.0236765500866153,0.000139516016654462,-164.636857157049,-0.0912432961009235,0.0209886929336504,5.75170398549338e-05,-171.425614337644,0.731991276613619,0.0555917582859411,6.22819913107902e-19,-61.9036702684475,0.785697194464899,0.048433880858382,5.04372267673135e-23,-71.9535579847957,-2.9784132148894e-11,0.0555917582846149,0.999999999574392,-61.9036702684475,1.67695929051085e-11,0.0484338808592492,0.999999999724952,-71.9535579847957
"903",-0.0610342435415161,0.0251383321939378,0.0183651912249705,-149.13688762098,-0.0929948136499257,0.0210262352262545,4.43862986666949e-05,-171.673108702986,0.692138972340354,0.056882272833172,1.75371513377686e-17,-53.485033784266,0.79162779421805,0.0489734111388752,5.96166999323359e-23,-71.6171348596605,1.02005131326921e-10,0.0568822728372795,0.999999998575441,-53.485033784266,-6.49439491810054e-11,0.0489734111364039,0.999999998946551,-71.6171348596604
"904",-0.0931050011575185,0.0243660497138669,0.000330739344618972,-159.763114999432,-0.090867205765099,0.0210528304673218,6.3960147496271e-05,-171.274555696542,0.745224568675653,0.0557062842760379,3.13434552486046e-19,-61.6682026366856,0.793290616783217,0.0486361334503759,3.90235659376328e-23,-71.8291544896635,-4.50523080826785e-10,0.0557062842645101,0.999999993575369,-61.6682026366856,-7.11027185688959e-11,0.0486361334465577,0.999999998838652,-71.8291544896635
"905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906",-0.0625968953084991,0.0244809920563139,0.0132462180026706,-154.805606642309,-0.0961378023132861,0.020996001984765,2.58384764624524e-05,-172.60717917699,0.745783820091393,0.0562564577476688,4.64646528354523e-19,-58.3040492794918,0.775036161653581,0.0486327933354951,1.15961284952188e-22,-73.2358665503985,-2.27028706689931e-10,0.0562564577422764,0.999999996794146,-58.3040492794919,-1.90389899022951e-10,0.0486327933303983,0.999999996890074,-73.2358665503986
"907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908",-0.0602554466820905,0.0252227828441256,0.020230337213494,-148.753957976721,-0.091922911417,0.0211895902118741,5.93422661418753e-05,-170.746105909506,0.863222098639217,0.0622441730691969,6.46621708100254e-20,-42.1736148807936,0.78045739061415,0.049158507812886,1.38356497122243e-22,-70.5058604088711,4.77857603232356e-12,0.0622441730692022,0.999999999939013,-42.1736148807936,7.10544458421864e-12,0.0491585078132476,0.999999999885177,-70.5058604088712
"909",-0.109387156944721,0.0219457366644265,6.13272719222342e-06,-170.443622121963,-0.0922106723840034,0.0210901448748699,5.28082875158185e-05,-171.504102871507,0.727903415252295,0.0560121211581077,1.09547032801368e-18,-58.9314245802133,0.783323108018356,0.0491445619678407,1.1505749842572e-22,-71.126646322396,-1.83348457454359e-10,0.0560121211505552,0.999999997399657,-58.9314245802133,8.05410581596787e-11,0.0491445619704244,0.999999998698101,-71.126646322396
"910",-0.134189143724092,0.0219552454864095,9.4237670857285e-08,-156.401819008295,-0.0930943277767348,0.02079352755589,3.6803085077259e-05,-172.294073060155,0.694165131594007,0.045370535916961,7.68100584975238e-22,-64.4929141882997,0.786784946665558,0.047195747052068,1.39009003024024e-23,-73.7398944367994,3.01002251370571e-11,0.0453705359206221,0.999999999472975,-64.4929141882997,4.54139103830734e-11,0.0471957470554831,0.999999999235599,-73.7398944367994
"911",-0.0935537512065385,0.0240518077968875,0.000264888194312402,-160.905672353161,-0.0927137722403486,0.0205947176385914,3.3780653443825e-05,-172.628654566509,0.726457583127953,0.0547783688309369,4.57269821514203e-19,-60.7033224563906,0.783349665175549,0.0464764663643196,8.24640185883984e-24,-75.1159575269647,2.48821125081165e-10,0.054778368842318,0.99999999639161,-60.7033224563907,2.62752150561017e-11,0.0464764663659503,0.999999999550894,-75.1159575269647
"912",-0.0992553724555019,0.0235640819870722,9.10017493230872e-05,-166.565878532962,-0.0958610048591686,0.0209438441077567,2.60025072789515e-05,-172.925608482689,0.743433322978307,0.0553961455789429,2.72989531136509e-19,-65.3665856596205,0.777187486926883,0.0484771608267906,8.76765472991722e-23,-73.4856385747176,3.24206540927317e-10,0.0553961455862892,0.999999995350807,-65.3665856596204,-1.86665072322972e-10,0.0484771608201849,0.999999996941128,-73.4856385747176
"913",-0.117799956955347,0.0221933069380997,1.89324622962959e-06,-163.529509090779,-0.0933634294785059,0.0209663062295417,3.99941769258858e-05,-172.163554908655,0.724648381602303,0.0516339050661447,3.81644896426322e-20,-61.4212981620539,0.783902814656097,0.048725103530427,7.44083968898642e-23,-72.1414362222637,1.4290502967381e-12,0.0516339050662478,0.999999999978014,-61.4212981620539,3.98386922146208e-11,0.0487251035319457,0.999999999350487,-72.1414362222638
"914",-0.110715520046678,0.0232849557999286,1.3919654387547e-05,-163.516950499742,-0.0954484259590006,0.0207528304913414,2.40582199272567e-05,-173.072015142926,0.704838398898878,0.0530902990932263,4.36199546346386e-19,-63.0526726893449,0.775481067205247,0.0474808077310896,3.66441034313245e-23,-74.1663708051232,3.57644262790534e-10,0.0530902991120695,0.99999999464855,-63.0526726893448,6.99000435304729e-12,0.047480807731505,0.999999999883051,-74.1663708051232
"915",-0.0605326835542558,0.0251822192772311,0.0195007718951002,-148.949285581379,-0.0955595541974228,0.0209727280465719,2.79465124773035e-05,-172.472504946153,0.643371407140841,0.0529272816356285,1.82784347434617e-17,-55.6522282355205,0.774856762983337,0.048198720039393,7.70529055804014e-23,-73.6176992688693,-5.34403378935085e-10,0.0529272815971619,0.999999991979066,-55.6522282355206,1.30168815347293e-11,0.0481987200399539,0.999999999785461,-73.6176992688693
